Longitud;Latitud;Metros;Precio;Preciom2
-70,67433;-33,43813;62;59000000;951612,9032
-70,66318;-33,47037;42;40000000;952380,9524
-70,65706;-33,43675;139;132714976;954784
-70,64126;-33,44863;45;43000000;955555,5556
-70,67838;-33,4324;45;43000000;955555,5556
-70,63510193;-33,44405128;87;83160011;955862,1954
-70,67643;-33,43038;68;65000000;955882,3529
-70,6398;-33,447;68;65000000;955882,3529
-70,6579;-33,4414;114;109006987;956201,6404
-70,67057;-33,43876;46;44008826;956713,6087
-70,6609445;-33,4427308;70;67000000;957142,8571
-70,6586;-33,4391;82;78500000;957317,0732
-70,65864443;-33,43905777;82;78500000;957317,0732
-70,67719;-33,43499;47;45000000;957446,8085
-70,6781;-33,4356;47;45000000;957446,8085
-70,6565;-33,4401;97;93000000;958762,8866
-70,66444;-33,47339;146;140000000;958904,1096
-70,67579;-33,43766;49;47000000;959183,6735
-70,65641;-33,45354;49;47000000;959183,6735
-70,67515;-33,42764;67;64274081;959314,6418
-70,6721;-33,4562;62;59500000;959677,4194
-70,6572;-33,4344;44;42229980;959772,2727
-70,6572;-33,4344;44;42229980;959772,2727
-70,65096;-33,45702;44;42232573;959831,2045
-70,64161;-33,45609;50;48000000;960000
-70,64161;-33,45609;50;48000000;960000
-70,64127;-33,45047;75;72000000;960000
-70,6732505;-33,4315781;95;91207754;960081,6211
-70,65641;-33,45354;146;140182166;960151,8219
-70,63493;-33,44402;87;83597359;960889,1839
-70,642;-33,46912;78;75000000;961538,4615
-70,64145;-33,46386;52;50000000;961538,4615
-70,65763;-33,4368;135;130000000;962962,963
-70,6576233;-33,4368019;135;130000000;962962,963
-70,64281;-33,44997;56;54000000;964285,7143
-70,64766;-33,45291;70;67500000;964285,7143
-70,65641;-33,45354;85;82000000;964705,8824
-70,65641;-33,45354;85;82000000;964705,8824
-70,67026;-33,44967;87;84000000;965517,2414
-70,6525;-33,47464;58;56000000;965517,2414
-70,65956;-33,4315;90;87000000;966666,6667
-70,64864;-33,43476;60;58000000;966666,6667
-70,6765;-33,4312;48;46404487;966760,1458
-70,66976;-33,4294;62;60000000;967741,9355
-70,66976;-33,4294;62;60000000;967741,9355
-70,66976;-33,4294;62;60000000;967741,9355
-70,6423;-33,4568;67;64859867;968057,7164
-70,67668;-33,43023;64;62000000;968750
-70,64161;-33,45609;67;65000000;970149,2537
-70,66607;-33,43034;67;65000000;970149,2537
-70,64757;-33,453;67;65029063;970583,0299
-70,64574;-33,45054;68;66000000;970588,2353
-70,66629;-33,45667;70;68000000;971428,5714
-70,64975;-33,44883;63;61216489;971690,3016
-70,6476562;-33,4529139;69;67064525;971949,6377
-70,62796;-33,46632;72;70000000;972222,2222
-70,64766;-33,45291;69;67141597;973066,6232
-70,6704;-33,4456;82;79791986;973073
-70,63493;-33,44402;90;87642393;973804,3667
-70,6704;-33,4456;82;79864234;973954,0732
-70,669384;-33,42918203;79;76990074;974557,8987
-70,6694;-33,4292;79;76995027;974620,5949
-70,6704;-33,4456;82;79936547;974835,939
-70,65834;-33,44149;82;80000000;975609,7561
-70,65823;-33,44268;82;80000000;975609,7561
-70,66941;-33,44578;82;80000000;975609,7561
-70,6434;-33,443;84;82000000;976190,4762
-70,6434;-33,443;84;82000000;976190,4762
-70,65097;-33,47661;49;47838590;976297,7551
-70,66263;-33,45671;48;46892212;976921,0833
-70,67375;-33,43697;48;46905682;977201,7083
-70,64987;-33,4657;44;43000000;977272,7273
-70,64884;-33,47575;49;47890460;977356,3265
-70,642;-33,46912;89;87005122;977585,6404
-70,6793539;-33,43591684;45;44000000;977777,7778
-70,64384;-33,44678;47;46003290;978793,4043
-70,6438369;-33,446779;47;46006264;978856,6809
-70,67308;-33,43173;48;47000000;979166,6667
-70,6730804;-33,4317245;48;47000000;979166,6667
-70,6565;-33,4401;97;95000000;979381,4433
-70,6372;-33,4486;73;71500000;979452,0548
-70,67502;-33,43165;49;48000000;979591,8367
-70,6775;-33,4322;49;48000000;979591,8367
-70,6775;-33,4343;49;48000000;979591,8367
-70,6775;-33,4322;49;48000000;979591,8367
-70,6771;-33,4345;49;48000000;979591,8367
-70,6771257;-33,4344948;49;48000000;979591,8367
-70,6775;-33,4322;49;48000000;979591,8367
-70,6775119;-33,4322206;49;48000000;979591,8367
-70,67502;-33,43093;49;48000000;979591,8367
-70,6771;-33,4353;49;48000000;979591,8367
-70,6772;-33,4343;49;48000000;979591,8367
-70,6771578;-33,4343426;49;48000000;979591,8367
-70,65377;-33,467;51;50000000;980392,1569
-70,67744;-33,43143;51;50000000;980392,1569
-70,64865;-33,43698;104;102000000;980769,2308
-70,65641;-33,45354;56;55000000;982142,8571
-70,67047;-33,44278;49;48125614;982155,3878
-70,638262;-33,437213;158;155589698;984744,9241
-70,65439;-33,45387;66;65000000;984848,4848
-70,6383;-33,4372;158;155614757;984903,5253
-70,65813;-33,47315;70;69000000;985714,2857
-70,67979;-33,4375;70;69000000;985714,2857
-70,6702;-33,4456;81;79868589;986031,963
-70,67638;-33,44482;75;74000000;986666,6667
-70,6667;-33,4431;76;75000000;986842,1053
-70,665;-33,4387;81;79956322;987115,0864
-70,6698;-33,4294;76;75028870;987221,9737
-70,67016;-33,44207;81;80000000;987654,321
-70,6649;-33,4676;83;82000000;987951,8072
-70,6649;-33,4676;83;82000000;987951,8072
-70,64961;-33,43947;78;77087263;988298,2436
-70,64906;-33,4629;88;87000000;988636,3636
-70,64961;-33,43947;78;77162177;989258,6795
-70,63527;-33,44887;50;49500000;990000
-70,63527;-33,44887;50;49500000;990000
-70,653367;-33,45944;65;64381944;990491,4462
-70,6534;-33,4594;65;64390237;990619,0308
-70,66484;-33,46743;72;71381534;991410,1944
-70,66484;-33,46743;72;71436874;992178,8056
-70,65818;-33,43887;100;99369563;993695,63
-70,65529;-33,46994;80;79520617;994007,7125
-70,65529;-33,46994;80;79546580;994332,25
-70,66484;-33,46743;72;71625121;994793,3472
-70,65529;-33,46994;80;79622926;995286,575
-70,66608;-33,45441;80;79639196;995489,95
-70,65529;-33,46994;80;79653784;995672,3
-70,65529;-33,46994;80;79694948;996186,85
-70,64922;-33,45984;112;111679606;997139,3393
-70,6581802;-33,4388733;100;99777493;997774,93
-70,66484;-33,46743;72;71858398;998033,3056
-70,66484;-33,46743;72;71872301;998226,4028
-70,67528;-33,42764;65;64900000;998461,5385
-70,6523;-33,4363;90;89900000;998888,8889
-70,66015;-33,45462;51;50962458;999263,8824
-70,6569;-33,4369;50;49974063;999481,26
-70,73987;-33,45611;50;49990000;999800
-70,6544;-33,4599;52;51990000;999807,6923
-70,6557;-33,4587;52;51990000;999807,6923
-70,65247;-33,45731;65;64990428;999852,7385
-70,67713;-33,42706;65;64993875;999905,7692
-70,6555;-33,4598;52;51999000;999980,7692
-70,6557;-33,4587;52;51999000;999980,7692
-70,6557144;-33,458681;52;51999000;999980,7692
-70,6496;-33,437;95;95000000;1000000
-70,6448;-33,443;80;80000000;1000000
-70,6772;-33,4269;50;50000000;1000000
-70,65132;-33,46131;60;60000000;1000000
-70,67751;-33,43222;48;48000000;1000000
-70,67751;-33,43222;48;48000000;1000000
-70,64161;-33,45609;50;50000000;1000000
-70,6765;-33,44408;48;48000000;1000000
-70,65524;-33,43342;76;76000000;1000000
-70,63959;-33,44341;85;85000000;1000000
-70,6642;-33,4503;85;85000000;1000000
-70,63959;-33,44341;85;85000000;1000000
-70,6642;-33,4503;85;85000000;1000000
-70,64675;-33,44918;65;65000000;1000000
-70,65525;-33,4332;76;76000000;1000000
-70,63959;-33,44341;85;85000000;1000000
-70,65942;-33,43657;59;59000000;1000000
-70,64874;-33,44663;60;60000000;1000000
-70,6526;-33,4544;50;50000000;1000000
-70,64609;-33,44414;102;102000000;1000000
-70,66991;-33,45082;68;68000000;1000000
-70,67188;-33,42894;50;50000000;1000000
-70,66562;-33,4172;57;57000000;1000000
-70,65942;-33,43657;59;59000000;1000000
-70,66318;-33,45017;50;50000000;1000000
-70,66991;-33,45082;68;68000000;1000000
-70,63983;-33,44086;80;80000000;1000000
-70,6642;-33,4677;120;120000000;1000000
-70,64259;-33,4557;65;65000000;1000000
-70,661;-33,47127;70;70000000;1000000
-70,65641;-33,45354;90;90000000;1000000
-70,66991;-33,45082;68;68000000;1000000
-70,64161;-33,45609;50;50000000;1000000
-70,67838;-33,4324;46;46000000;1000000
-70,6768;-33,437;47;47000000;1000000
-70,67527;-33,43022;48;48000000;1000000
-70,6439;-33,4465;70;70000000;1000000
-70,65552;-33,45796;50;50000000;1000000
-70,6554;-33,4606;105;105000000;1000000
-70,64829;-33,44064;78;78000000;1000000
-70,65552;-33,45796;50;50000000;1000000
-70,65571;-33,45868;70;70000000;1000000
-70,66689;-33,44332;95;95000000;1000000
-70,63775;-33,44636;90;90000000;1000000
-70,66622;-33,43464;53;53000000;1000000
-70,64161;-33,45609;50;50000000;1000000
-70,65104;-33,46483;55;55000000;1000000
-70,64586;-33,44351;65;65000000;1000000
-70,66682;-33,44364;75;75000000;1000000
-70,63959;-33,44341;85;85000000;1000000
-70,64161;-33,45609;50;50000000;1000000
-70,6565;-33,4401;95;95000000;1000000
-70,65132;-33,46131;60;60000000;1000000
-70,66631;-33,43455;53;53000000;1000000
-70,64711;-33,43803;52;52000000;1000000
-70,64499;-33,43662;50;50000000;1000000
-70,644989;-33,4366226;50;50000000;1000000
-70,6594233;-33,44360372;170;170000000;1000000
-70,66613;-33,43608;53;53054811;1001034,17
-70,6728;-33,4316;91;91148944;1001636,747
-70,67979;-33,4375;70;70136912;1001955,886
-70,65457;-33,43768;125;125278570;1002228,56
-70,67281723;-33,43158396;91;91207754;1002283,011
-70,6728228;-33,4315703;91;91207754;1002283,011
-70,6728;-33,4316;91;91210680;1002315,165
-70,64377;-33,45076;65;65171634;1002640,523
-70,64144;-33,46329;55;55168532;1003064,218
-70,67023;-33,43268;91;91328838;1003613,604
-70,6535;-33,4538;79;79325872;1004124,962
-70,6671;-33,4484;315;316445945;1004590,302
-70,6600256;-33,4337773;72;72429687;1005967,875
-70,6535;-33,4538;79;79500058;1006329,848
-70,65641;-33,45354;315;316999654;1006348,108
-70,65902;-33,44724;90;90645160;1007168,444
-70,6535;-33,4538;79;79722303;1009143,076
-70,6535;-33,4538;79;79738201;1009344,316
-70,6429;-33,4427;89;89846360;1009509,663
-70,6535;-33,4538;79;79806983;1010214,975
-70,66003;-33,43378;72;72810603;1011258,375
-70,64423;-33,47112;56;56630469;1011258,375
-70,6442261;-33,4711266;56;56630469;1011258,375
-70,66088;-33,45611;80;81000000;1012500
-70,62807;-33,46649;76;76956000;1012578,947
-70,6484;-33,4458;79;80000000;1012658,228
-70,6484;-33,4458;79;80000000;1012658,228
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,67805;-33,42718;38;38500000;1013157,895
-70,64439;-33,44982;74;75000000;1013513,514
-70,65818;-33,43887;74;75000000;1013513,514
-70,6580583;-33,4389238;74;75000000;1013513,514
-70,6333;-33,4514;84;85166036;1013881,381
-70,67978;-33,43757;70;71000000;1014285,714
-70,6564;-33,4588;69;70000000;1014492,754
-70,65777;-33,4416;69;70000000;1014492,754
-70,6577682;-33,441597;69;70000000;1014492,754
-70,65571;-33,45868;67;68000000;1014925,373
-70,6714;-33,43125;55;55839803;1015269,145
-70,65964;-33,47028;64;65000000;1015625
-70,66701;-33,44784;315;319924093;1015632,041
-70,64884;-33,47575;45;45705973;1015688,289
-70,6646;-33,4553;62;63000000;1016129,032
-70,6651028;-33,4557895;62;63000000;1016129,032
-70,66976;-33,4294;59;59983816;1016674,847
-70,62781;-33,46745;59;60000000;1016949,153
-70,6806;-33,4372;58;59000000;1017241,379
-70,6707;-33,4301;57;58000000;1017543,86
-70,6554;-33,4579;57;58000000;1017543,86
-70,6709;-33,44721;55;55967510;1017591,091
-70,67089;-33,44699;55;55982529;1017864,164
-70,65524;-33,43342;78;79400000;1017948,718
-70,65524;-33,43342;78;79400000;1017948,718
-70,65524;-33,43342;78;79400000;1017948,718
-70,65524;-33,43342;78;79400000;1017948,718
-70,642;-33,46912;100;101813241;1018132,41
-70,6632;-33,4345;54;55000000;1018518,519
-70,63752;-33,43689;157;160000000;1019108,28
-70,636871;-33,4369868;157;160000000;1019108,28
-70,64144;-33,46329;52;53000000;1019230,769
-70,64609;-33,44414;102;104000000;1019607,843
-70,64609;-33,44414;102;104000000;1019607,843
-70,64609;-33,44414;102;104000000;1019607,843
-70,65641;-33,45354;76;77500000;1019736,842
-70,63527;-33,44887;50;51000000;1020000
-70,63527;-33,44887;50;51000000;1020000
-70,63527;-33,44887;50;51000000;1020000
-70,67145;-33,4303;50;51000000;1020000
-70,6526;-33,45734;60;61273519;1021225,317
-70,6320428;-33,4492403;47;48018199;1021663,809
-70,639;-33,4647;46;47000000;1021739,13
-70,638959;-33,464742;46;47000000;1021739,13
-70,67838;-33,4324;45;46000000;1022222,222
-70,6741;-33,4422;55;56245261;1022641,109
-70,64884;-33,47575;47;48070289;1022772,106
-70,6398;-33,4432;86;88000000;1023255,814
-70,63535;-33,44255;88;90113216;1024013,818
-70,65434;-33,43685;83;85000000;1024096,386
-70,632;-33,4492;47;48133363;1024114,106
-70,67701;-33,42933;41;42000000;1024390,244
-70,66318224;-33,43443117;41;42000000;1024390,244
-70,67638;-33,44482;78;79927774;1024715,051
-70,65885901;-33,43209368;39;39970456;1024883,487
-70,6736;-33,4508;60;61500000;1025000
-70,6348;-33,44915;80;82000000;1025000
-70,6589;-33,4321;39;39975606;1025015,538
-70,67176;-33,42862;78;80000000;1025641,026
-70,6515;-33,4924;78;80000000;1025641,026
-70,66239;-33,44728;58;59500000;1025862,069
-70,6701;-33,4451;76;78000000;1026315,789
-70,642;-33,46912;76;78000000;1026315,789
-70,65494;-33,44954;76;78000000;1026315,789
-70,65819;-33,43894;68;69800000;1026470,588
-70,66022;-33,43799;75;77000000;1026666,667
-70,6602249;-33,4379883;75;77000000;1026666,667
-70,6597;-33,4394;75;77000000;1026666,667
-70,6596687;-33,4393928;75;77000000;1026666,667
-70,6752;-33,42874;55;56500000;1027272,727
-70,6698;-33,4295;73;75000000;1027397,26
-70,6432;-33,4583;73;75000000;1027397,26
-70,65571;-33,45868;72;74000000;1027777,778
-70,65571;-33,45868;72;74000000;1027777,778
-70,65571;-33,45868;72;74000000;1027777,778
-70,67885;-33,46705;36;37000000;1027777,778
-70,6736;-33,4298;35;35975698;1027877,086
-70,64907;-33,46526;42;43207097;1028740,405
-70,65378;-33,44724;65;66894464;1029145,6
-70,6426;-33,4384;170;175000000;1029411,765
-70,67105449;-33,4519734;67;69000000;1029850,746
-70,65786;-33,44133;100;103000000;1030000
-70,67638;-33,44482;78;80371100;1030398,718
-70,65331;-33,45929;65;67000000;1030769,231
-70,64327;-33,45573;65;67000000;1030769,231
-70,65331;-33,45929;65;67000000;1030769,231
-70,67515;-33,42764;65;67023443;1031129,892
-70,67743;-33,43258;48;49500000;1031250
-70,64884;-33,47575;49;50547994;1031591,714
-70,67658;-33,45649;63;65000000;1031746,032
-70,65879;-33,43399;39;40240006;1031795,026
-70,66003;-33,43378;62;64000000;1032258,065
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,64684;-33,4493;60;62000000;1033333,333
-70,6533;-33,4378;58;59996224;1034417,655
-70,66291;-33,45686;87;90000000;1034482,759
-70,65458;-33,46885;29;30000000;1034482,759
-70,6281;-33,4665;58;60000000;1034482,759
-70,66928;-33,42966;58;60000000;1034482,759
-70,62508;-33,46762;58;60000000;1034482,759
-70,64203;-33,4498;58;60000000;1034482,759
-70,62642;-33,46701;58;60000000;1034482,759
-70,6420263;-33,4497983;58;60000000;1034482,759
-70,62658;-33,46712;58;60000000;1034482,759
-70,6265869;-33,4671173;58;60000000;1034482,759
-70,64203;-33,4498;58;60000000;1034482,759
-70,6420288;-33,4497986;58;60000000;1034482,759
-70,64263;-33,46301;55;56900000;1034545,455
-70,67282;-33,43158;88;91146005;1035750,057
-70,64254;-33,45618;55;57000000;1036363,636
-70,65557;-33,45742;52;53933780;1037188,077
-70,655571;-33,4574165;52;53933780;1037188,077
-70,66315329;-33,4346019;53;55000000;1037735,849
-70,65091;-33,44945;52;54000000;1038461,538
-70,67035;-33,43129;59;61273879;1038540,322
-70,64588;-33,45194;50;51930824;1038616,48
-70,64588;-33,45194;50;51937594;1038751,88
-70,67188;-33,42894;50;51946133;1038922,66
-70,65691;-33,43443;48;49900000;1039583,333
-70,65691;-33,43443;48;49900000;1039583,333
-70,65691;-33,43443;48;49900000;1039583,333
-70,64588;-33,45194;50;51991105;1039822,1
-70,65387;-33,44765;50;52000000;1040000
-70,64161;-33,45609;50;52000000;1040000
-70,64161;-33,45609;50;52000000;1040000
-70,6557144;-33,458681;74;76990074;1040406,405
-70,67324;-33,43119;41;42659899;1040485,341
-70,6522;-33,4578;72;75000000;1041666,667
-70,65571;-33,45868;72;75000000;1041666,667
-70,65571;-33,45868;72;75000000;1041666,667
-70,64741;-33,44302;48;50000000;1041666,667
-70,65641;-33,45354;48;50000000;1041666,667
-70,65571;-33,45868;72;75000000;1041666,667
-70,64758;-33,44265;48;50000000;1041666,667
-70,67488;-33,43059;48;50000000;1041666,667
-70,6685;-33,4391;47;48991550;1042373,404
-70,6585;-33,4377;47;49000000;1042553,191
-70,64922;-33,43449;94;98000000;1042553,191
-70,67527;-33,43022;48;50111428;1043988,083
-70,66554;-33,41231;39;40733312;1044443,897
-70,6487;-33,4673;45;47000000;1044444,444
-70,67145;-33,4303;45;47000000;1044444,444
-70,65808;-33,4368;45;47000000;1044444,444
-70,65808;-33,4368;45;47000000;1044444,444
-70,63896;-33,46474;45;47000000;1044444,444
-70,65641;-33,45354;45;47000000;1044444,444
-70,64884;-33,47575;46;48070289;1045006,283
-70,6414;-33,4633;44;46000000;1045454,545
-70,64415;-33,44993;65;68049446;1046914,554
-70,6622;-33,44197;67;70174921;1047386,881
-70,63942;-33,44292;73;76500000;1047945,205
-70,65714;-33,43659;83;87000000;1048192,771
-70,64506;-33,45058;65;68142002;1048338,492
-70,66954;-33,42931;62;65000000;1048387,097
-70,66976;-33,4294;62;65000000;1048387,097
-70,66967319;-33,42928281;62;65000000;1048387,097
-70,66954;-33,42931;62;65000000;1048387,097
-70,65149;-33,46125;41;43000000;1048780,488
-70,66607;-33,43034;81;85000000;1049382,716
-70,6499;-33,4658;44;46189545;1049762,386
-70,63944;-33,44343;60;63000000;1050000
-70,65351;-33,4538;79;83000000;1050632,911
-70,66263;-33,44233;67;70432730;1051234,776
-70,67008;-33,44856;58;61000000;1051724,138
-70,67008;-33,44856;58;61000000;1051724,138
-70,67008;-33,44856;58;61000000;1051724,138
-70,6486;-33,4639;95;100000000;1052631,579
-70,65504;-33,44519;95;100000000;1052631,579
-70,65504;-33,44519;95;100000000;1052631,579
-70,65504;-33,44519;95;100000000;1052631,579
-70,65821;-33,44282;76;80000000;1052631,579
-70,6475;-33,4577;57;60000000;1052631,579
-70,6695;-33,4292;57;60000000;1052631,579
-70,66953256;-33,42915073;57;60000000;1052631,579
-70,6434;-33,4583;57;60000000;1052631,579
-70,6433731;-33,4583498;57;60000000;1052631,579
-70,6475;-33,4577;57;60000000;1052631,579
-70,64901;-33,43703;76;80000000;1052631,579
-70,6395;-33,4411;75;79000000;1053333,333
-70,64461;-33,44846;74;78000000;1054054,054
-70,6446;-33,4485;74;78000000;1054054,054
-70,64796;-33,44696;72;75909468;1054298,167
-70,6494;-33,4663;76;80145406;1054544,816
-70,65117;-33,46486;55;58000000;1054545,455
-70,6739;-33,4287;55;58000000;1054545,455
-70,67702;-33,43725;55;58000000;1054545,455
-70,6770248;-33,437252;55;58000000;1054545,455
-70,64796;-33,44696;72;75978131;1055251,819
-70,64538;-33,44628;66;69666183;1055548,227
